348 1007    4   886523302
506 1646    4   874874947
125 1585    4   892838463
416 1388    2   886320177
464 1181    3   878354998
536 1143    5   882360425
269 1644    5   891447593
442 1210    3   883388609
365 2137    5   891303950
547 1316    5   891282797
380 1286    5   885477802
437 1672    1   881002300
318 1566    4   884496472
90  2199    5   891385652
10  1174    4   877886661
85  1659    4   879453844
385 1273    2   879440557
497 1748    4   878759432
347 2016    3   881652730
425 1853    4   878738853
456 2220    3   881375051
550 1259    2   883426119
421 1213    3   892241491
83  1871    2   891182319
453 1471    4   888205557
398 1082    5   875721348
380 1217    2   885480093
556 1327    5   882135508
101 1597    3   877136928
249 1125    3   879640210
57  1126    3   883697293
104 1333    2   888442305
426 1607    4   879444734
181 2114    1   878963342
343 1277    4   876402978
425 1943    4   890347172
499 1207    5   885599533
293 1177    4   888906193
200 1411    3   876042824
234 1463    4   892333865
532 1331    4   890021268
120 1117    3   889490979
69  1181    5   882072778
533 1931    2   879366160
500 2111    4   883874529
85  1182    4   893110061
518 1717    5   876823963
421 1175    2   892241576
161 1050    2   891170972
442 1281    3   883391299
495 1069    3   888632070
346 1077    4   874950937
203 1257    3   880434298
299 1538    3   881605700
398 1385    3   875723253
48  1523    5   879434689
311 1520    5   884365251
95  1210    5   879196566
426 1601    3   879444321
347 1028    4   881654612
184 1066    4   889910013
537 2073    3   886031149
405 2522    1   885548670
394 1007    5   880888390
10  1129    4   877891966
336 1237    5   877759598
124 1154    5   890287645
492 1064    4   879969539
189 1238    5   893265683
100 1880    1   891375260
87  1172    5   879875737
505 1079    3   889333274
7   1178    4   891350932
429 1581    2   882385684
535 1185    4   879617931
269 1182    4   891447961
389 1531    4   880086918
96  1098    5   884403214
391 1132    4   877398951
311 1194    4   884364724
276 1802    3   874792634
484 1318    5   891194932
429 1055    4   882384847
305 1735    4   886324128
532 1210    5   888637085
445 1871    2   891200592
351 1289    5   879481613
368 1569    3   889783586
90  1568    5   891385165
264 1286    2   886121691
506 1209    4   874873529
360 1936    4   880354181
372 1332    4   876869330
269 1069    1   891448048
465 1855    4   883531444
476 1435    3   883364218
416 1576    5   893213103
503 1607    5   880472272
387 1265    4   886483049
249 1483    5   879572314
446 1270    4   879786892
409 1175    4   881107251
524 1284    3   884323525
435 1357    4   884131771
511 1333    4   890004778
246 1118    1   884923175
453 1475    5   877552514
460 1311    5   882912418
426 1836    3   879444117
559 1524    3   891035917
294 1331    4   877818580
13  1709    4   882139863
454 1131    3   881960330
385 1127    4   879439667
459 1111    3   879563201
537 2139    2   886032000
378 1111    3   880044562
417 1181    3   879646286
354 1709    5   891217928
186 1303    3   891717938
435 1961    1   884133635
54  1001    4   880931595
501 2278    3   883348372
251 1117    4   886272009
234 1393    2   892335108
375 1183    5   886621917
370 1323    2   879434333
79  1268    5   891271792
331 1414    4   877196504
151 1582    5   879524563
334 1312    2   891544286
495 1679    3   888634784
535 1203    3   879619035
457 1218    4   882547554
87  2177    1   879877280
186 1332    4   891719775
85  1191    4   879455021
551 1690    5   892775584
472 1755    4   875981829
445 1544    2   891200417
237 1178    4   879376671
523 1549    4   883703144
130 1181    5   874953621
405 1956    2   885546069
405 1555    1   885546835
95  2133    3   880572416
373 1191    4   877102549
16  1237    5   877719504
478 1392    2   889398571
313 1050    5   891013859
201 2073    2   884111899
541 1420    4   883874749
389 1605    5   879991512
504 1567    2   887839196
533 1546    3   879192769
184 1399    3   889910159
328 1561    3   885049431
250 1100    5   878089786
201 1729    2   884140975
405 2104    1   885549408
482 1295    3   887644063
416 1357    5   893213645
429 1081    3   882385243
269 1241    1   891450405
381 2401    4   892697013
75  1001    4   884050018
262 1100    3   879962366
452 1614    3   875562198
452 1494    5   885805554
445 1325    1   891199533
532 1205    5   887788806
357 2034    2   878952222
551 1365    5   892784524
336 1383    1   877758935
553 1182    3   879949290
293 1636    4   888906576
6   1495    4   883601366
486 1748    2   879874218
270 1250    2   876954223
433 1754    3   880585162
62  2091    3   879376709
326 1790    1   879877198
496 1420    3   876069927
8   1082    5   879362356
393 1415    4   889730117
234 1102    2   892335616
405 1183    1   885547909
271 1699    4   885849025
553 1523    4   879948508
435 1786    4   884133657
222 1338    1   881058145
487 1540    2   884050192
128 1732    4   879967047
524 1490    3   884634679
186 1540    4   879024014
125 1513    4   879454385
460 1149    4   882912174
276 1088    3   874791960
160 1508    5   876768025
249 1568    4   879572256
504 1186    3   887840637
373 1382    4   877100458
94  1808    2   891723931
338 1001    3   879438143
551 1864    5   892785091
437 2090    1   880143092
518 1458    3   876823266
113 1050    5   875076416
339 1663    5   891032952
494 1507    4   879541207
527 1513    4   879456030
370 1484    4   879434937
262 1559    3   879792792
90  1528    5   891384065
188 1462    4   875073246
495 2183    4   888637228
144 1729    4   888105665
94  1204    4   891721317
234 1516    3   892079140
79  1319    4   891271278
535 1070    4   879618849
553 1022    5   879949324
94  1716    3   885873006
15  1310    4   879455049
506 1732    4   874874109
21  1989    3   874951039
474 1198    3   887925621
271 1269    4   885844430
332 1328    5   887916217
188 1553    4   875071775
450 1765    3   882471362
115 1056    5   881171409
293 1497    4   888906217
243 2465    3   879988215
70  2146    3   884151576
385 1506    2   879445291
417 1324    1   879646463
263 1250    2   891300103
251 1118    3   886272514
455 1174    4   879111763
299 1746    4   889502979
457 1845    4   882393801
13  1170    5   882139774
75  1196    4   884051948
472 1658    5   875983231
92  1425    4   875812898
339 1614    3   891034867
504 1616    4   887910267
416 1058    5   893212929
435 1072    4   884132809
290 2047    4   880475757
472 2119    5   875983023
524 1199    4   884634646
529 1331    4   882535220
313 1393    4   891015268
416 1795    2   892440060
487 1732    5   884025080
437 1144    2   880141196
232 1132    5   888549721
453 1050    5   877562313
24  1582    4   875323368
94  1143    4   891722609
234 1515    5   892078424
269 1428    5   891448980
295 1134    5   879519556
293 1204    3   888906012
500 1275    1   883873439
560 1007    3   879975718
181 1118    2   878962955
456 1101    3   881375284
202 1242    3   879726342
181 1749    1   878961586
506 1148    3   877539905
458 1357    3   886397275
334 2312    4   891628832
503 1241    5   880383425
57  1748    4   883696629
465 1283    3   883530560
540 1100    5   882156948
444 1912    4   891978663
299 1498    4   878192237
452 1162    3   875277319
70  1132    4   884067281
122 1269    5   879269963
23  1007    4   874784385
526 1283    3   885682400
320 2091    4   884751462
276 1144    5   874792401
21  1760    1   874951293
343 1930    1   876403587
424 1323    5   880859084
417 1065    4   879647011
42  1471    4   881105505
58  1070    4   890321652
118 1551    5   875385306
416 1462    5   893212895
92  1078    3   876175191
385 1961    4   879446868
128 1692    4   879967197
178 1011    5   882826162
486 1872    5   879874153
454 1485    4   888267386
99  1121    3   885679261
449 1105    1   879959573
371 1180    4   877487656
125 2185    3   892838509
216 1318    5   880233564
339 1511    5   891032885
79  1116    5   891271676
204 1262    4   892389137
269 1042    5   891449646
548 1248    4   891043852
60  1160    4   883326525
561 1051    3   885810834
215 1202    4   891435295
537 1070    4   886031786
234 1528    4   892079689
211 1520    4   879460096
497 1720    2   879310941
5   1162    1   875721572
332 1746    5   888360129
500 1120    3   883865826
551 1286    4   892775466
33  1682    4   891964274
62  1283    4   879372598
24  1011    5   875323100
429 1578    3   882386942
554 1008    4   876550526
354 2063    3   891218230
393 1552    2   889729638
423 1009    5   891395395
406 1202    3   880131704
269 1315    4   891446132
82  1409    1   884714421
497 1013    2   878759927
259 1781    3   888630664
279 1843    4   875314313
244 1064    5   880605638
327 1164    3   887746219
551 1458    2   892784166
178 1763    4   882824253
394 1746    2   880888313
378 1285    4   880044312
450 1482    5   882371904
503 1747    3   880383424
551 1031    4   892783451
560 1123    2   879976542
303 1619    3   879467574
511 1355    2   890004827
425 1244    1   878739015
303 1168    5   879467223
447 2132    3   878855164
519 1327    4   883248134
266 1014    4   892258004
56  1862    3   892910292
500 1276    5   883865290
530 1476    4   886198206
269 1218    2   891450509
431 1245    4   877844489
322 1656    5   887314027
178 1354    4   892239771
505 2285    3   889333711
508 1088    3   883777299
326 1033    2   879876975
60  1212    5   883327087
11  1238    3   891905032
458 1057    1   886395758
15  1257    4   879455821
361 1190    5   879440573
537 1588    1   886031473
541 1781    5   883866093
526 1301    2   885682031
511 1358    1   890004916
378 1153    4   880055779
18  1582    5   880131450
1   1256    4   889751712
268 2046    3   875745501
7   1416    5   891353051
405 1141    2   885548877
327 1072    2   887819582
114 1176    5   881260203
537 1697    2   886031966
397 1127    5   885349427
489 1991    3   891445439
267 1124    5   878970473
361 1274    3   879441034
201 1031    1   884114232
374 1097    5   880394571
5   1095    4   875721168
68  1409    3   876974677
334 1231    2   891549024
152 1274    5   880149166
416 1143    5   893213918
157 1117    5   886890296
450 2261    4   882472964
373 1165    5   877100354
327 1340    4   887744167
450 1614    4   882377479
532 1468    5   893119491
373 1497    3   877099317
456 1202    3   881374586
58  1209    5   884305019
429 1168    5   882387773
360 1284    3   880354991
536 1204    4   882359938
230 1216    4   880484444
286 1805    3   878141931
454 1194    3   881959698
504 1132    5   887838815
374 1064    5   880396256
501 2534    4   883348743
380 1654    4   885478953
311 1521    4   884366686
533 1118    4   879192792
24  1727    3   875322727
463 1597    2   890531227
454 1655    3   881959746
110 1340    3   886987183
401 1321    2   891031554
405 1528    1   885546248
277 1619    4   879543801
374 1005    4   880937875
500 1056    5   883873976
487 1288    4   883440572
308 1699    4   887737193
101 1117    4   877136067
527 1653    4   879456077
499 1183    4   885599718
476 1175    4   883364143
338 1490    5   879438275
263 1879    2   891297416
445 1595    2   891200624
201 1121    2   884114275
535 1508    5   879617931
200 1549    4   884129567
393 1194    4   887746239
68  1111    3   876974276
116 2254    2   876453377
57  2096    3   883697940
343 1257    3   876402941
500 1003    4   883865786
249 1183    4   879572540
537 1291    2   886030235
561 1164    2   885809626
235 1196    3   889655162
434 1833    4   886724914
251 1281    4   886272456
360 1845    3   880354942
114 1180    3   881309718
321 1007    4   879438793
293 1941    2   888907407
452 1969    2   875276006
545 1710    3   879900227
387 1076    3   886484215
369 1166    4   889428418
534 1591    5   877807845
450 1700    1   882469863
318 1174    4   884495590
297 1083    4   875774306
244 1174    3   880605896
22  2003    1   878887277
351 1678    4   879481675
189 1656    4   893265568
481 1435    5   885828510
349 1015    4   879465785
90  1356    4   891385752
542 1008    3   886532908
532 1685    5   892521554
504 1416    4   887910294
151 1198    4   879524472
479 1840    1   879460547
514 1045    4   876061444
532 1586    4   888636373
397 1156    5   885350381
401 1168    1   891033442
385 1461    4   879441942
540 1050    5   882156948
145 1017    3   875272132
454 1097    4   881960029
532 1591    5   893119335
131 1242    5   883681723
387 1123    3   886480970
497 1250    3   879310581
189 1516    1   893265568
456 1282    3   881371694
15  1323    1   879455311
345 1655    4   884991851
553 2451    4   879949212
25  1968    4   885852218
541 1660    5   883865039
82  1456    1   884714618
496 1011    4   876067022
521 1659    4   885253376
158 1250    4   880132356
405 1556    1   885546636
429 1382    3   882386601
533 1069    4   879438849
342 1382    3   875320623
400 1307    3   885676526
181 1456    1   878962586
344 1008    5   889814194
472 1049    5   875982607
374 2277    3   880394331
405 2539    1   885546724
500 1316    3   891916809
480 1517    4   891208460
463 1741    1   889937778
85  1291    3   882994658
23  1386    4   874789001
243 1509    4   879988369
249 1317    5   879572106
7   1571    3   891353950
370 1661    5   879435217
264 1014    4   886122771
59  1762    4   888203708
53  1628    5   879443253
75  1111    4   884050502
332 1070    2   888360179
387 1020    4   886480789
94  1732    3   891721216
186 2046    3   879023751
545 1025    2   880348933
561 1023    5   885807888
474 1194    5   887924571
504 1372    4   887839195
416 1775    4   893142245
25  1186    4   885852569
320 1679    4   884749306
295 1022    4   879517372
328 1601    4   885048004
548 2051    4   891415677
339 1160    5   891033512
503 1097    4   880383424
327 1960    5   887745774
308 1097    1   887738469
394 1004    4   880888037
479 1117    3   889125627
363 1625    4   891498038
77  1209    4   884752562
316 1183    1   880853654
323 1292    4   878738997
391 1504    5   877398856
435 1290    3   884132484
85  1310    3   880838201
92  2028    2   876769174
303 1586    2   879485659
60  1168    5   883326837
280 1197    2   891700836
468 1008    4   875288196
198 1006    2   884206270
434 1844    3   886724505
501 1844    4   883347023
249 1117    4   879640414
446 1690    2   879786892
483 1286    3   878950353
385 1631    3   879461422
94  1864    2   891723397
325 1208    3   891478771
537 1003    2   886030317
554 1582    3   876232758
262 1294    2   879962366
489 1872    2   891448530
380 1038    2   885479537
54  1930    1   880937813
246 2139    2   884923811
541 1699    4   883864985
63  1224    4   875747635
506 1662    5   878044851
11  1290    3   891903877
514 1307    4   880210104
299 2103    4   889503013
533 1180    3   879439379
479 1288    3   879459836
267 2185    2   878973995
416 1526    5   893214226
417 1157    4   879647966
379 1427    5   881996665
295 1403    4   879517762
76  1077    2   882607017
269 1445    3   891450385
504 1117    4   887831694
207 1281    3   876018471
422 1370    2   879744287
410 1269    5   888627137
13  1578    3   882397974
454 1692    5   888267158
434 1763    5   886724873
500 1662    2   883876005
305 1480    5   886322758
244 1318    5   880603082
198 1411    1   884206659
10  1178    5   877888677
474 2050    4   887926106
541 1423    3   883864985
95  1448    3   879197783
386 1685    4   877655085
249 1471    4   879640241
380 1139    1   885480414
114 1679    2   881259741
354 1089    4   891217547
339 1130    4   891034040
527 1056    4   879456611
246 1173    5   884921227
393 1085    3   889729375
508 1115    3   883767383
479 1463    4   879460984
506 2110    1   885135955
200 1866    4   891825324
472 2053    4   875982397
327 1011    4   887745303
318 1056    3   884495561
223 1993    4   891549876
474 1633    4   887926436
417 1323    3   879646820
472 1455    4   883903686
556 1496    5   882136252
181 2255    1   878962086
41  1216    3   890687571
405 2444    2   885549005
450 1092    4   887660650
363 1054    3   891497440
479 1182    4   879460984
226 1224    4   883889690
343 2211    4   876406677
433 2005    5   880585730
10  1011    4   877888677
494 1100    5   879541475
234 2204    3   892078297
536 1441    2   882361018
13  1404    5   882399014
92  1182    4   875653836
346 1496    5   875260242
318 1480    4   884495795
185 1514    5   883524428
398 1476    3   875652760
265 1240    3   875320633
293 1403    3   888906869
40  1879    2   889041595
543 1199    4   875663056
274 2152    4   878945939
530 2300    2   890627207
551 1950    2   892783861
177 1568    3   880130915
497 1240    4   879309734
194 1225    3   879543589
343 1739    3   876406939
130 1412    4   874953866
328 1645    4   885046344
351 1341    4   879481425
343 1086    5   876404836
551 1260    5   892775869
479 2039    4   879461015
95  1072    2   880571389
374 1318    2   880394886
457 1403    4   882397177
526 1875    3   885682264
535 1137    4   879618502
505 1056    1   889333560
551 1576    2   892784743
211 1423    5   879459846
377 1508    4   891298549
286 1818    2   877531281
194 1086    3   879520991
533 1026    3   879192035
320 1588    3   884750766
542 1399    2   886533172
144 1654    4   888105823
152 1794    5   886535773
94  1053    4   891721378
465 1286    4   883529338
301 1039    3   882076292
158 1123    3   880132488
447 1204    4   878856458
411 1568    4   892845634
538 1191    5   877106665
246 1092    1   884921661
463 1596    3   877385731
545 1524    4   879900185
537 1459    3   886030381
468 1582    3   875287535
479 1421    4   879460762
92  1411    4   875640189
7   1507    5   891352383
429 2110    2   882387234
532 1284    5   893119438
528 1748    3   888520471
318 1132    4   884495868
402 1050    4   876266741
183 2090    2   891467546
360 1357    5   880355958
551 1223    4   892776650
536 1070    2   882359906
125 1372    1   879454892
249 1290    2   879640521
429 1505    4   882384821
551 1292    3   892775612
525 1121    4   881085893
451 1242    1   879012857
84  2047    2   883452694
116 1519    5   886310197
213 1479    4   878955534
539 1661    5   879788045
533 1411    2   879365998
551 1581    5   892783972
365 1271    4   891303408
168 1678    1   884287109
92  2214    2   876174925
157 1685    3   886890372
548 1118    5   891415855
520 1289    4   885169052
7   1646    5   891351383
551 1181    2   892778074
416 1416    4   886319038
10  1182    5   877888876
87  1181    5   879876194
85  1610    3   879454582
345 2012    3   884994606
426 1332    4   879441781
213 1118    4   878870871
426 1194    4   879444919
527 1124    4   879455680
291 1565    2   874867852
343 2194    4   876405129
551 1022    5   892776650
470 1019    4   879178813
489 1330    4   891445277
253 1689    5   891627775
481 1514    4   885829045
409 1207    3   881108715
524 1185    4   884635204
499 1176    4   885599447
429 1520    3   882384603
293 1463    4   888906619
521 1423    3   884478792
537 1058    4   886031719
33  1678    4   891964306
13  1001    3   882140487
480 1191    4   891208265
242 1111    4   879741196
234 1970    4   892335437
400 1323    4   885676582
94  1923    5   885882685
226 1176    4   883888978
435 1042    3   884131267
538 1237    4   877109986
78  1327    1   879633495
497 1783    3   879362908
506 1053    4   874874985
83  1546    4   887665549
92  1642    3   875654929
429 1702    5   882387757
40  1896    4   889041402
249 1478    4   879572911
75  1685    4   884050134
456 1238    4   881373756
288 1175    1   886629664
561 1143    1   885810000
472 1001    5   892790627
144 1271    2   888103632
193 1354    3   889123158
537 1661    4   886031149
9   1483    5   886960056
82  1418    4   878769848
538 1496    5   877107491
563 2035    4   880507204
18  1478    5   880129691
474 1495    4   887927728
554 1696    3   876232023
60  1515    5   883326784
326 1780    2   879877326
256 1739    5   882165135
409 1156    2   881108715
469 1705    5   879524302
504 1094    4   887841158
542 1265    4   886532238
286 1819    3   876521835
122 1660    3   879270644
194 2207    1   879555410
234 1608    3   892078741
497 2157    2   879362178
537 2050    2   886031575
201 1180    3   884140078
527 1201    3   879456490
566 1177    4   881650654
563 1692    5   880506842
194 1022    5   879521474
556 1192    5   882136440
488 1210    4   891294896
126 1690    3   887853735
452 1648    4   875273292
320 1024    3   884748641
35  1358    1   875459073
374 1521    4   880395530
24  1041    5   875323594
343 1357    5   876408139
478 1381    5   889397221
474 1996    3   887927153
145 1823    3   875271397
446 1334    3   879787149
164 1411    2   889402407
455 1515    4   878585775
194 1732    3   879522021
533 1659    4   879439379
160 2197    4   876768609
472 1099    3   875981595
342 1357    3   874984234
58  1116    5   884304409
533 1845    4   882902989
406 1133    5   882461684
276 1461    4   874787526
342 2103    3   874984395
533 1004    3   888845066
234 1319    3   892334883
496 1141    3   876067493
115 1273    4   881169984
548 1887    4   891043442
524 1042    3   884636453
121 1127    5   891388333
481 1650    3   885828650
378 1144    4   880046100
308 1605    4   887740603
305 1070    4   886324221
334 1338    1   891544524
246 2028    3   884923653
115 1177    5   881172117
256 1288    5   882150122
497 1003    4   879309715
515 1243    3   887659667
195 1809    3   877835548
378 1021    3   880044944
527 1203    4   879456662
532 1242    4   888817735
534 2034    3   877808120
339 2526    4   891035116
537 1654    3   886031506
466 1095    2   890285788
407 1712    2   876340043
354 1281    1   891216915
121 1250    2   891388676
491 1273    5   891188230
295 1137    4   879517271
382 1177    4   875947005
6   1203    3   883602864
184 1529    4   889909445
308 1517    4   887737483
484 1069    5   891194743
387 1663    4   886482883
7   1665    4   891354471
532 1241    5   892859148
407 1403    4   875045658
399 1118    3   882341383
378 2230    2   880334305
71  1357    5   885016495
389 1454    2   880086868
520 1300    4   885168906
342 1007    4   875318266
467 2016    4   879532671
109 1177    4   880578358
58  2048    1   892242190
516 1628    4   891290649
60  1491    4   883326301
109 1012    4   880577542
394 1802    1   881058201
518 1685    5   876823597
193 1763    3   889127457
401 1083    4   891033122
447 1248    5   878854383
409 2393    1   881105367
385 1650    5   880870205
464 2226    4   878355033
530 1214    2   886202320
450 1928    3   882397813
338 1208    3   879438225
279 1684    3   880825843
216 1156    5   880233608
201 1408    4   884111436
389 1527    3   880086868
347 2039    5   881653830
405 2179    1   885547690
345 1416    4   884992142
561 1007    5   885808738
363 1164    2   891496722
28  1056    5   881957479
557 1262    2   882458820
377 1271    4   891295957
15  1282    3   879456204
305 1941    2   886324792
380 1163    2   885478539
496 1087    5   876073616
328 1323    3   885044940
457 2140    2   882551344
503 1561    5   879454977
463 2014    2   889936324
557 1166    4   881179397
542 1496    4   886532534
62  1044    3   879374142
402 2060    3   876267041
244 1754    4   880603960
391 1282    4   877399894
18  1461    4   880130713
545 1089    3   879899125
222 1011    5   878181534
456 1693    3   881373949
389 1631    5   880087493
141 1823    3   884585437
110 1196    4   886987978
552 1225    3   879221876
503 1382    4   880383174
52  1013    5   882922485
147 1270    3   885594204
457 1105    3   882396001
149 1337    2   883512968
405 2231    1   885548136
450 1589    3   882813241
49  1946    2   888067096
474 1603    5   887923788
253 1485    5   891628435
417 1245    4   879649779
481 1216    5   885828339
34  1292    5   888602742
66  1050    5   883601236
373 1071    5   877098891
48  1185    4   879434819
276 2194    3   874790875
498 1182    4   881955596
541 1763    3   883866068
454 1496    4   881959991
416 1245    2   876696788
453 1214    3   877553928
168 1597    3   884288112
13  1654    5   881515295
435 1713    5   884131385
359 1546    3   886453373
533 1427    4   879191373
532 1721    4   874791671
152 1049    5   882477402
374 1183    4   880434204
406 1173    2   879446684
312 1608    5   891699372
537 1488    4   886030622
346 1375    1   875266176
417 1385    5   879648184
276 1915    4   892436368
542 1866    2   886533046
539 1242    5   879787770
524 1161    4   884637095
455 1057    4   879112460
31  1875    4   881547938
295 1202    5   879517943
429 1083    4   882385168
399 1301    4   882340242
49  1042    4   888068791
378 1736    4   889665232
381 1705    5   892696209
413 1250    3   879969674
479 1175    4   879461102
561 1805    3   885810240
124 1144    4   890287645
214 1705    4   891544414
385 1507    3   879445631
546 1017    4   885141411
417 1340    3   880949136
503 1488    5   880472216
484 1056    5   891195057
440 1937    5   891548567
223 1125    3   891549294
236 1127    5   890116032
308 1214    2   887738104
354 1166    4   891218379
145 1762    3   875272926
160 1282    4   876768025
536 1727    3   882359697
523 1935    5   883700186
548 1458    3   891415512
87  1657    4   879877740
437 2007    5   881002374
72  1220    3   880035786
454 1070    4   888267419
382 1100    4   875945812
541 1001    4   883874645
457 1651    5   882396799
99  1475    5   885678785
187 1216    5   879465394
101 2132    3   877136954
543 1179    4   874862879
542 1069    4   886532552
18  1042    3   880130713
145 1412    4   888398492
318 2012    4   884471076
474 1216    4   887924683
22  1094    3   878887277
263 1315    4   891296896
201 1425    3   884140246
406 1421    4   882480628
456 1721    4   881373756
393 1569    4   889728736
291 1566    4   874834799
280 1697    5   891701506
15  1676    4   879455871
398 1239    3   875747539
472 1038    4   875981358
393 1240    2   887745380
56  1794    3   892683960
496 1039    5   876072633
425 1198    4   890347247
277 2129    3   879543421
530 1692    4   883784258
558 1116    5   879436396
563 1233    4   880507165
523 1003    4   883702474
542 1056    5   886532706
201 1282    2   884140428
556 1170    4   882136162
10  1134    5   877889131
56  1011    4   892676376
239 1753    5   889179478
452 1079    4   875269386
339 1079    4   891032701
174 2221    5   886514398
130 1420    5   876252472
280 1284    3   891701090
457 1483    5   882396705
425 1176    3   878738386
361 1269    4   879441490
456 1174    4   881373019
226 1713    5   883889884
112 1887    5   884992444
483 1199    3   882165665
520 2028    1   885170476
423 1148    3   891395417
207 1111    3   880839802
497 1038    3   879310965
545 1472    5   879899266
185 1423    5   883524428
532 1562    5   892859148
234 1124    4   891227689
551 1132    5   892777583
526 1270    3   885681860
463 1015    4   877385287
500 1721    1   883875561
451 1690    4   879012382
396 1871    2   884646289
193 1476    2   889127698
201 1464    1   884140522
274 1685    5   878945542
524 1184    1   884636416
138 1015    4   879023389
110 1765    3   886989028
339 1004    4   891033653
537 1226    2   886032000
332 1369    4   887938556
561 2101    3   885808887
343 1168    4   876404612
200 1358    5   884127221
474 1521    5   887925977
57  1820    3   883698039
407 1197    4   875553731
417 2247    3   880953033
276 1715    3   874791194
30  1172    4   875060742
463 1244    4   877387935
286 1930    2   876522240
234 2169    4   892334543
1   1220    3   875241390
524 1554    4   884636746
532 1421    5   888637085
405 2042    1   885548671
405 1265    2   885547910
426 1655    4   879444952
269 1058    2   891447842
429 1546    3   882387140
560 2160    3   879976215
450 1591    4   887660762
435 2103    4   884131627
400 1288    4   885676365
405 2585    1   885546487
544 2280    3   884795542
122 1956    4   879270850
236 1176    2   890115933
16  1642    5   877719075
360 1286    5   880353526
447 1926    3   878854438
381 1214    2   892697338
535 1433    5   879618160
528 1423    1   888522642
325 1498    4   891478333
548 1311    3   891042194
530 1328    4   886198454
313 1633    5   891014597
356 1292    3   891405978
494 1289    1   879540630
363 1578    4   891497925
99  1022    5   885679596
188 1651    4   875073408
474 1170    4   887925620
378 2181    2   880332537
508 1214    3   883775341
264 1856    3   886123472
537 1956    4   886031751
497 1127    5   879310580
565 1052    5   891037524
209 1001    5   883460644
321 1863    3   879440746
83  1584    4   880308453
10  1137    4   877889186
454 1318    5   881959576
281 1326    1   881200491
104 1628    4   888465347
59  1168    5   888204641
128 1690    3   879966274
394 1038    4   881058146
479 1058    4   879461432
458 1461    4   886397377
552 1336    3   879221267
76  1137    5   875498777
334 1640    4   891548129
563 1401    4   880507108
551 1561    5   892785363
536 1265    5   882360300
417 1391    2   879649519
406 1117    4   879539824
239 1300    1   889178513
551 1318    5   892776824
7   1286    4   891350703
429 1763    4   882387053
251 1978    2   886272585
573 1194    4   885844431
99  1300    4   885678397
506 1663    4   874874947
497 1407    2   879309852
450 1385    4   882396489
450 1282    5   882377653
69  1236    4   882072827
507 1147    5   889965997
275 1257    3   876197645
121 1100    4   891388035
308 1056    5   887736924
308 1646    5   887738508
523 1050    5   883700186
552 1322    3   879220760
499 1136    4   885599447
328 1044    3   885047864
541 1560    3   883874872
508 1082    3   883777145
537 1242    3   886028498
195 1198    3   884420000
406 1240    4   879540078
549 1866    4   881672573
567 2019    5   882425874
54  1295    3   880936905
485 1538    3   891040560
496 1181    5   876064168
532 1155    4   888630086
363 1831    1   891498469
406 1357    4   879446108
243 2197    4   879988337
144 1319    3   888103509
456 1170    5   881373353
332 1237    5   887916529
311 1468    4   884365140
352 1012    4   884290428
62  1083    5   879375000
194 1008    3   879521719
209 1285    5   883417613
500 1028    3   883874078
49  1640    1   888066685
444 1515    4   891979402
390 1302    5   879693461
118 1055    5   875385099
533 1127    5   879192278
201 1803    2   884112282
269 1056    5   891455815
561 1204    3   885808716
510 1286    3   887667439
567 1636    4   882427155
7   1613    4   891352010
176 1328    4   886047375
569 1111    3   879793948
562 1443    5   879196604
291 1998    1   875086728
29  1300    3   882820897
416 1237    3   876697330
428 1243    4   885943713
144 1001    4   888104063
1   1093    5   875071484
489 1687    3   891445439
89  1702    5   879459999
416 2300    3   886315494
92  1120    2   875642089
425 1566    2   878738695
435 1327    3   884130765
56  1173    4   892737191
393 1147    5   887744549
459 1250    5   879563270
478 1427    4   889388633
488 1419    3   891294976
417 1001    4   879646413
536 1603    4   882359653
84  1095    4   883453642
322 1603    5   887314417
276 1755    3   874792870
200 1401    2   884130085
236 1009    5   890116792
451 1336    4   879012811
502 1338    4   883702370
536 1069    5   882359938
435 1584    3   884132297
308 1371    3   887738469
416 1934    2   876698178
479 1500    4   879461255
184 1508    4   889907738
189 1527    5   893265327
87  1281    4   879876074
479 1632    5   879460785
437 1012    5   880382685
545 1226    3   879899438
195 2413    2   877835268
435 1715    3   884133635
70  1208    4   884149431
436 1761    4   887770693
104 1013    3   888465634
225 1427    5   879539615
543 1513    4   874863035
56  1111    2   892683877
187 1428    4   879465308
557 1294    3   880484929
138 1513    5   879024043
357 1123    4   878951864
457 1172    5   882553113
267 1169    5   878972614
406 1212    2   879793210
95  1025    3   879192597
450 1275    4   882372178
416 1242    4   888819254
299 1129    4   877877733
64  1425    4   889739051
339 1235    3   891036387
473 1116    5   878157544
476 1194    5   883364143
452 1099    3   875562410
448 1321    4   891888509
276 2042    1   874795823
393 1999    4   889730187
416 2051    3   886319079
496 1136    1   876066424
263 1527    5   891299148
479 1127    5   879460192
537 1736    3   886031634
454 1001    3   881959818
378 1257    4   880045207
7   1047    5   891352692
43  1660    4   883955859
123 1523    3   879872406
151 1761    3   879542813
11  1742    3   891902815
424 1172    3   880859385
42  1924    3   881105677
329 1174    4   891656639
255 1682    5   883215759
441 1288    2   891035056
463 1362    1   889943741
514 1423    5   875462568
311 1501    5   884365954
527 1143    2   879456289
94  1022    4   885872758
118 1396    5   875385335
484 1293    5   881254899
542 1693    4   886533395
308 1024    4   887738057
536 1050    5   882318139
89  1321    4   879441049
480 1166    5   891208185
